CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
21-01-0001-42,21-001,JALAPA,JALAPA,EODP 'MARIA ISABEL LIMA ZAPATA',BARRIO SAN FRANCISCO,79224579,NORA ALCIDA VELASQUEZ AGUILAR,,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0004-42,21-004,JALAPA,JALAPA,COLEGIO ADVENTISTA MORIA,"2DA. AVENIDA ""A"" 0-84 ZONA 2 BARRIO SAN FRANCISCO",79222901,VICTOR MANUEL PORTILLO RECINOS,WIDMER RONEL PAZ COLINDRES,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0005-42,21-004,JALAPA,JALAPA,"COLEGIO ""EL PORVENIR"" ANEXO AL INSTITUTO PRIVADO DE EDUCACION DIVERSIFICADA EL PORVENIR","4A. AVENIDA 2-66, ZONA 2 BARRIO SAN FRANCISCO",79224958-79223033,VICTOR MANUEL PORTILLO RECINOS,YEIMY BRILLITH SOLIS CAMPOS,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0006-42,21-014,JALAPA,JALAPA,"COLEGIO PARTICULAR MIXTO ""LICEO JALAPA""",CALLE TRANSITO ROJAS 7-60 ZONA 1 BARRIO LA DEMOCRACIA,79220013,NERY BERNARDINO CHAPAS ROSALES,JÁCQUELIN ELIZABETH FABIÁN GONZÁLEZ,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0009-43,21-014,JALAPA,JALAPA,"COLEGIO PARTICULAR MIXTO ""LICEO JALAPA ""","CALLE TRÁNSITO ROJAS 7-60 ZONA 1, BARRIO LA DEMOCRACIA",79220013,NERY BERNARDINO CHAPAS ROSALES,JÁCQUELIN ELIZABETH FABIÁN GONZÁLEZ,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0010-43,21-004,JALAPA,JALAPA,COLEGIO ADVENTISTA MORIA,"2A. AVENIDA ""A"" 0-84, ZONA 2 BARRIO SAN FRANCISCO",79222901,VICTOR MANUEL PORTILLO RECINOS,WIDMER RONEL PAZ COLINDRES,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0012-43,21-004,JALAPA,JALAPA,"COLEGIO ""EL PORVENIR"" ANEXO AL INSTITUTO PRIVADO DE EDUCACION DIVERSIFICADA EL PORVENIR","4A. AVENIDA 2-66, ZONA 2 BARRIO SAN FRANCISCO",79223033,VICTOR MANUEL PORTILLO RECINOS,YEIMY BRILLITH SOLIS CAMPOS,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0013-43,21-001,JALAPA,JALAPA,"EOUN ""BERTA JUDITH FRANCO BONILLA""","2A. CALLE ""C"" 2-17 ZONA 2, BARRIO SAN FRANCISCO",79225101,NORA ALCIDA VELASQUEZ AGUILAR,EFRAÍN DE JESÚS SALAZAR PERALTA,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0014-43,21-001,JALAPA,JALAPA,EOUV DE APLICACION ANEXA A INCAV,BARRIO SAN FRANCISCO,79228101,NORA ALCIDA VELASQUEZ AGUILAR,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
21-01-0015-43,21-001,JALAPA,JALAPA,EOUM,BARRIO CHIPILAPA,79222261,NORA ALCIDA VELASQUEZ AGUILAR,LUIS ESTUARDO RUANO RECINOS,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0016-43,21-001,JALAPA,JALAPA,EOUV NO. 1,"CALLE TRANSITO ROJAS 7-18, ZONA 6",79224058,NORA ALCIDA VELASQUEZ AGUILAR,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
21-01-0017-43,21-001,JALAPA,JALAPA,EOUN EL PORVENIR,"CALLE TRANSITO ROJAS 5-64 ZONA 3, BARRIO EL PORVENIR",79223660,NORA ALCIDA VELASQUEZ AGUILAR,WUILBER RANDOLFO LIMA ALFARO,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0018-43,21-001,JALAPA,JALAPA,EOUN NO. 1,"CALLE TRANSITO ROJAS 7-18, ZONA 6 BARRIO LA DEMOCRACIA",79220713,NORA ALCIDA VELASQUEZ AGUILAR,GLENDA YANETH CASTRO SANDOVAL DE NAJERA,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0019-43,21-001,JALAPA,JALAPA,ESCUELA OFICIAL URBANA PARA NIÑAS TIPO FEDERACIÓN LUIS MARTÍNEZ MONT,BARRIO SAN FRANCISCO,40718840,NORA ALCIDA VELASQUEZ AGUILAR,ERICKA NOHEMÍ GALICIA JIMÉNEZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0020-43,21-001,JALAPA,JALAPA,EOUV TIPO FEDERACION LUIS MARTINEZ MONT,6A. AVENIDA 3-50 ZONA 2 BARRIO SAN FRANCISCO,51727705,NORA ALCIDA VELASQUEZ AGUILAR,HEBERT DEYWINZZON VASQUEZ LOPEZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
21-01-0021-43,21-001,JALAPA,JALAPA,EOUM,COLONIA LINDA VISTA,79225001,NORA ALCIDA VELASQUEZ AGUILAR,ANA EUGENIA LEMUS CHÁVEZ MARCOS,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0022-43,21-022,JALAPA,JALAPA,EORM,ALDEA ARLOROMA,46881631,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0023-43,21-005,JALAPA,JALAPA,EORM,CASERIO DIVISADERO ALDEA SASHICO,41629180,JULIA MAGALY SOLORZANO CASTAÑEDA,TOMAS RODRIGO RUANO TÉLLEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0024-43,21-022,JALAPA,JALAPA,EORM,CASERIO LAS GUACAMAYAS ALDEA LA TOMA,55587381,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0025-43,21-024,JALAPA,JALAPA,EORM,CASERIO LOS GONZALEZ ALDEA SASHICO,,RAUL HEBERTO ORTIZ SANDOVAL,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0026-43,21-022,JALAPA,JALAPA,EORM,CASERIO AGUIJOTES ALDEA EL ASTILLERO,40518223,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0027-43,21-017,JALAPA,JALAPA,EORM,"CASERÍO SAN ANTONIO LA NORIA, ALDEA LA VENTURA",57661752,MANUEL DANILO REYES GONZALEZ,WILDER LEONEL RODRÍGUEZ CASTRO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0028-43,21-017,JALAPA,JALAPA,EORM,CASERIO LAS QUEBRADITAS ALDEA ORCHOJ,37477137,MANUEL DANILO REYES GONZALEZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0029-43,21-005,JALAPA,JALAPA,EORM,CASERIO EL ROBLAR ALDEA LA PAZ,45832758,JULIA MAGALY SOLORZANO CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0030-43,21-024,JALAPA,JALAPA,EORM,CASERIO TALPETATES ALDEA PALO VERDE,57190477,RAUL HEBERTO ORTIZ SANDOVAL,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0031-43,21-017,JALAPA,JALAPA,EORM,CASERIO EL LAZARETO,55670056,MANUEL DANILO REYES GONZALEZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0032-43,21-017,JALAPA,JALAPA,EORM,ALDEA SALFATE,,MANUEL DANILO REYES GONZALEZ,,PRIMARIA,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0033-43,21-022,JALAPA,JALAPA,EORM,ALDEA URLANTA,,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0034-43,21-017,JALAPA,JALAPA,EORM,ALDEA LA PASTORIA,41504545,MANUEL DANILO REYES GONZALEZ,HEBER ESTUARDO LIMA DIVAS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0035-43,21-022,JALAPA,JALAPA,EORM,ALDEA MIRAFLORES,50420677,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0036-43,21-022,JALAPA,JALAPA,EORM,CASERIO ARAIZAPO ALDEA EL DURAZNO,31086684,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0037-43,21-022,JALAPA,JALAPA,EORM,ALDEA ALTUPE,54149041,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0038-43,21-017,JALAPA,JALAPA,EORM PROFA. BLANCA ALICIA CABRERA FOLGAR DE BONILLA,ALDEA EL CHAGUITE,,MANUEL DANILO REYES GONZALEZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0039-43,21-022,JALAPA,JALAPA,EORM,CASERIO LOS LLANITOS ALDEA EL PARAISO,,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0040-43,21-017,JALAPA,JALAPA,EORM 'MARIA LUISA SANDOVAL',BARRIO LLANO GRANDE,57866107,MANUEL DANILO REYES GONZALEZ,EDGAR ESTUARDO MARROQUÍN CERMEÑO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0041-43,21-024,JALAPA,JALAPA,EORM,CASERIO LAGUNA DEL PITO ALDEA SASHICO,51832734,RAUL HEBERTO ORTIZ SANDOVAL,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0042-43,21-022,JALAPA,JALAPA,EORM,ALDEA EL PARAISO,49462092,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0043-43,21-005,JALAPA,JALAPA,EORM,CASERIO SANSURUTATE ALDEA EL RODEO,50584665,JULIA MAGALY SOLORZANO CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0044-43,21-005,JALAPA,JALAPA,EORM,ALDEA LA PAZ,56909301,JULIA MAGALY SOLORZANO CASTAÑEDA,DEISY KARINA AGUIRRE MORÁN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0045-43,21-005,JALAPA,JALAPA,EORM,ALDEA LA FUENTE DE LA MONTAÑA,47323533,JULIA MAGALY SOLORZANO CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0046-43,21-024,JALAPA,JALAPA,EORM,ALDEA SAN JOSE CARRIZAL,49471342,RAUL HEBERTO ORTIZ SANDOVAL,CELIA DOLORES VÁSQUEZ UCELO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0047-43,21-024,JALAPA,JALAPA,EORM,ALDEA LOS IZOTES,51572465,RAUL HEBERTO ORTIZ SANDOVAL,FRANCISCO AROLDO BARRERA NÉJERA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0048-43,21-017,JALAPA,JALAPA,EORM,ALDEA ACHIOTES JUMAY,31892597,MANUEL DANILO REYES GONZALEZ,YADIRA YESSENIA CASTAÑEDA CABRERA DE ALVARADO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0049-43,21-005,JALAPA,JALAPA,EORM,ALDEA SASHICO,40500717,JULIA MAGALY SOLORZANO CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0050-43,21-024,JALAPA,JALAPA,EORM,CASERIO SAN FRANCISCO POZA VERDE ALDEA SANYUYO,46739208,RAUL HEBERTO ORTIZ SANDOVAL,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0051-43,21-022,JALAPA,JALAPA,EORM,ALDEA BUENA VISTA,42153201,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0052-43,21-017,JALAPA,JALAPA,EORM,ALDEA ORCHOJ,44831482,MANUEL DANILO REYES GONZALEZ,RAÚL HEBERTO ORTÍZ SANDOVAL,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0053-43,21-024,JALAPA,JALAPA,EORM,ALDEA SANYUYO,,RAUL HEBERTO ORTIZ SANDOVAL,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0054-43,21-022,JALAPA,JALAPA,EORM,ALDEA LA TOMA,42323470,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0055-43,21-024,JALAPA,JALAPA,EORM,ALDEA EL RODEO,,RAUL HEBERTO ORTIZ SANDOVAL,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0056-43,21-017,JALAPA,JALAPA,EORM,ALDEA RIO BLANCO,44919285,MANUEL DANILO REYES GONZALEZ,DAYANY DEYMICELA CASTRO GUZMÁN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0057-43,21-005,JALAPA,JALAPA,EORM,CASERIO LA LAGUNETA ALDEA EL DURAZNO,59638065,JULIA MAGALY SOLORZANO CASTAÑEDA,CLAUDIA LISSETH ORTIZ GÓMEZ DE DUARTE,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0058-43,21-005,JALAPA,JALAPA,EORM,ALDEA EL DURAZNO,51974265,JULIA MAGALY SOLORZANO CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0059-43,21-022,JALAPA,JALAPA,EORM,ALDEA EL ASTILLERO,,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0060-43,21-017,JALAPA,JALAPA,EORM,ALDEA SANSAYO,54502426,MANUEL DANILO REYES GONZALEZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0061-43,21-017,JALAPA,JALAPA,EORM,ALDEA LOS TABLONES,47807677,MANUEL DANILO REYES GONZALEZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0062-43,21-005,JALAPA,JALAPA,EORM,CASERIO TIERRA BLANCA ALDEA SASHICO,41055640,JULIA MAGALY SOLORZANO CASTAÑEDA,CINTHIA ALEJANDRA GARCÍA REYES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0063-43,21-017,JALAPA,JALAPA,EORM,ALDEA SAN MIGUEL MOJON,54537177,MANUEL DANILO REYES GONZALEZ,HÉCTOR LEONEL CAMPOS SANDOVAL,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0064-43,21-022,JALAPA,JALAPA,EORM,ALDEA MIRAMUNDO,40324625,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0065-43,21-022,JALAPA,JALAPA,EORM,"CASERÍO LOS LÓPEZ, ALDEA PARAÍSO",,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0066-43,21-017,JALAPA,JALAPA,EORM,ALDEA SAN JOSE,57456744,MANUEL DANILO REYES GONZALEZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0067-43,21-022,JALAPA,JALAPA,EORM,ALDEA EL BOSQUE,30927023,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0068-43,21-017,JALAPA,JALAPA,EORM,ALDEA ANSHIGUA,40346555,MANUEL DANILO REYES GONZALEZ,CARMEN AMPARO LEMUS BETETA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0069-43,21-022,JALAPA,JALAPA,EORM 'LAS AZUCENAS',ALDEA LAS AZUCENAS,,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0070-43,21-022,JALAPA,JALAPA,EORM,CASERIO EL MIRADOR ALDEA LA TOMA,,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0071-43,21-022,JALAPA,JALAPA,EORM,CASERIO EL ARENAL,41114781,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0072-43,21-005,JALAPA,JALAPA,EORM,ALDEA HIERBA BUENA,56943356,JULIA MAGALY SOLORZANO CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0073-43,21-022,JALAPA,JALAPA,EORM,ALDEA LA AURORA,,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0074-43,21-017,JALAPA,JALAPA,EORM,CASERIO LA LAGUNILLA ALDEA SAN JOSÉ,46499270,MANUEL DANILO REYES GONZALEZ,ERICKA JULISSA AQUINO LÉMUS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0075-43,21-022,JALAPA,JALAPA,EORM,CASERIO EL AGUACATE ALDEA BUENA VISTA,53293514,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0076-43,21-024,JALAPA,JALAPA,EORM,"CASERÍO LA TEJERA, ALDEA PALO VERDE",31258666,RAUL HEBERTO ORTIZ SANDOVAL,MIRIAM ANABELLA AGUILAR AQUINO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0077-43,21-024,JALAPA,JALAPA,EORM,CASERIO EL DURAZNITO ALDEA EL DURAZNO,,RAUL HEBERTO ORTIZ SANDOVAL,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0078-43,21-024,JALAPA,JALAPA,EORM,CASERIO TALQUEZAL ALDEA PALO VERDE,51322958,RAUL HEBERTO ORTIZ SANDOVAL,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0079-43,21-017,JALAPA,JALAPA,EORM,ALDEA LA LAGUNA,50318606,MANUEL DANILO REYES GONZALEZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0080-43,21-005,JALAPA,JALAPA,EORM,CASERÍO PINO GORDO ALDEA LA FUENTE,79224934,JULIA MAGALY SOLORZANO CASTAÑEDA,JESÚS ANIBAL MORALES VELÁSQUEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0081-43,21-017,JALAPA,JALAPA,EORM,ALDEA RIO BLANCO ARRIBA,45350766,MANUEL DANILO REYES GONZALEZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0082-43,21-005,JALAPA,JALAPA,EORM,CASERIO LAGUNA DE ITZACOBA ALDEA SASHICO,79223241,JULIA MAGALY SOLORZANO CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0083-43,21-024,JALAPA,JALAPA,EORM,CASERIO LA LAGUNA ALDEA PALO VERDE,55221847,RAUL HEBERTO ORTIZ SANDOVAL,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0084-43,21-005,JALAPA,JALAPA,EORM,CASERIO EL DURAZNAL ALDEA SASHICO,42175428,JULIA MAGALY SOLORZANO CASTAÑEDA,LESBIA CELESTE SÁNCHEZ REYES DE CARRILLO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0085-43,21-022,JALAPA,JALAPA,EORM,CASERIO EL CARRIZALITO ALDEA MIRAFLORES,55359811,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0086-43,21-017,JALAPA,JALAPA,EORM,ALDEA LOS MEZCALES,54941223,MANUEL DANILO REYES GONZALEZ,MARVIN GIOVANNI CRUZ BONILLA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0087-43,21-005,JALAPA,JALAPA,EORM,CASERIO EL VOLCAN ALDEA LA PAZ,53441855,JULIA MAGALY SOLORZANO CASTAÑEDA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0088-43,21-005,JALAPA,JALAPA,EORM,"CASERIO PATA GALANA, ALDEA SASHICO",47653077,JULIA MAGALY SOLORZANO CASTAÑEDA,ROSA AMELIA LUCERO GÓMEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0089-43,21-022,JALAPA,JALAPA,EORM,ALDEA LOMA DE ENMEDIO,,LESBIA LETICIA SOLIS LIMA DE LEON,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0090-43,21-017,JALAPA,JALAPA,EORM,CASERÍO LA PUENTE ALDEA LOS LIMARES,59444621,MANUEL DANILO REYES GONZALEZ,ELDA ROSANY GIRÓN MARTÍNEZ DE ORTEGA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0091-43,21-017,JALAPA,JALAPA,EORM,ALDEA RÍO FRÍO,51744399,MANUEL DANILO REYES GONZALEZ,GLADIS ARACELY CAMPOS SANDOVAL,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0092-43,21-017,JALAPA,JALAPA,EORM,"CASERÍO LA LAGUNA, ALDEA LA PASTORÍA",58891566,MANUEL DANILO REYES GONZALEZ,LAURA MARITZA ASTURIAS RUANO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0093-43,21-024,JALAPA,JALAPA,EORM,ALDEA PALO VERDE,,RAUL HEBERTO ORTIZ SANDOVAL,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
21-01-0094-43,21-017,JALAPA,JALAPA,EORM,CASERIO EL GUAJE ALDEA SASHICO,57758191,MANUEL DANILO REYES GONZALEZ,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
