CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
01-05-0014-42,01-107,GUATEMALA,PALENCIA,"EODP ANEXA A EORM ""LAS COFRADÍAS""","CANTÓN LAS COFRADIAS, ALDEA SANSUR",53593209,ISMAILIA ALVIZURIS COTTO,DELCI ANALI BRAN GATICA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0018-42,01-108,GUATEMALA,PALENCIA,EODP ANEXA A EORM,ALDEA EL PARAISO,42196204,PEDRO ADOLFO LUCERO ROSALES,ELSA ODILIA SALGUERO CARRILLO DE PALMA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0021-42,01-107,GUATEMALA,PALENCIA,EODP ANEXA A EORM NO. 769,"CASERIO EL HATILLO, ALDEA SANSUR",42126065,ISMAILIA ALVIZURIS COTTO,JUAN JOSE PALMA GONZALEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0022-42,01-642,GUATEMALA,PALENCIA,COLEGIO ANGELUS,"0 AVENIDA 5-46, ZONA 0, EL FISCAL",22557589,JOSE ROBERTO ESTRADA RAMIREZ,HILDA CAROLINA GODINEZ VASQUEZ,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0028-42,01-642,GUATEMALA,PALENCIA,EODP ANEXA A EORM NO. 821,3A. AVENIDA 4-97 CANTON AGUA TIBIA,42171274,JOSE ROBERTO ESTRADA RAMIREZ,HILDA MARIA CELESTE PEREZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0030-42,01-107,GUATEMALA,PALENCIA,EODP ANEXA A EORM EL TRAPICHITO,CASERIO EL TRAPICHITO KM. 26 RUTA AL ATLANTICO ALDEA AZACUALPILLA,46820525,ISMAILIA ALVIZURIS COTTO,GLADYS AMANDA HERNANDEZ MARROQUIN,PARVULOS,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0032-42,01-107,GUATEMALA,PALENCIA,ESCUELA OFICIAL DE PARVULOS ANEXA A ESCUELA OFICIAL RURAL MIXTA,CASERIO LAS PITAS,42187447,ISMAILIA ALVIZURIS COTTO,MARIA ESTER MEDINA NATARENO,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0033-42,01-108,GUATEMALA,PALENCIA,ESCUELA OFICIAL DE PARVULOS ANEXA A ESCUELA OFICIAL RURAL MIXTA,"KILOMETRO 23.5 RUTA ATLANTICO, ALDEA LLANOS DE AZACUALPILLA",41340352,PEDRO ADOLFO LUCERO ROSALES,CHRISTIAN ALBERTO MORALES RODRIGUEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0034-42,01-108,GUATEMALA,PALENCIA,ESCUELA OFICIAL DE PARVULOS A ANEXA A ESCUELA OFICIAL RURAL MIXTA,"CASERIO LAS JOYAS, ALDEA SANSUR",45591900,PEDRO ADOLFO LUCERO ROSALES,VIVIAN ESTEFANIA BRAN RAMIREZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0039-42,01-642,GUATEMALA,PALENCIA,COLEGIO NUEVA ERA,5A. CALLE 0-34 ZONA 0 ALDEA EL FISCAL,43893373,JOSE ROBERTO ESTRADA RAMIREZ,LILY PATRICIA MENDIZABAL ARRIOLA DE RODRIGUEZ,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0041-42,01-107,GUATEMALA,PALENCIA,EODP ANEXA A LA ESCUELA OFICIAL RURAL MIXTA EL RODEO,"CASERIO EL RODEO, ALDEA SANGUAYABA",51380142,ISMAILIA ALVIZURIS COTTO,OSCAR DAVID SANCE RAMOS,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0044-42,01-642,GUATEMALA,PALENCIA,EODP ANEXA A LA ESCUELA OFICIAL RURAL MIXTA MARÍA CONCEPCIÓN GÓMEZ REYES,"CASERIO SANTA CRUZ, ALDEA EL MANANTIAL",59052141,JOSE ROBERTO ESTRADA RAMIREZ,ELIA DEL CARMEN GOMEZ MARROQUN,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0048-42,01-642,GUATEMALA,PALENCIA,EODP,CASERÍO EL PALMAR DE LA ALDEA BUENA VISTA,31738992,JOSE ROBERTO ESTRADA RAMIREZ,SAMUEL ALEXANDER PAZ ALVIZURES,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0058-42,01-642,GUATEMALA,PALENCIA,COLEGIO MONTE REY,"3A. AVENIDA A 0-89, CANTON AGUA TIBIA",40505062,JOSE ROBERTO ESTRADA RAMIREZ,GLORIA MARGARITA PEREZ MONTENEGRO DE MONTENEGRO,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0069-42,01-108,GUATEMALA,PALENCIA,EODP,"CASERIO LA CULEBRA, ALDEA EL MANANTIAL",46640294,PEDRO ADOLFO LUCERO ROSALES,THELMA JOVITA GOMEZ ESQUITE,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0073-42,01-108,GUATEMALA,PALENCIA,COLEGIO VALLE ENCANTADO,"LOTE 25, MANZANA ""B"", LOTIFICACION VALLE DE SAN JORGE, ALDEA EL FISCAL",55625311,PEDRO ADOLFO LUCERO ROSALES,MINDY VIANEY GONZALEZ CATALAN,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0075-42,01-107,GUATEMALA,PALENCIA,EODP ESCUELA OFICIAL RURAL MIXTA,CANTON OJO DE AGUA,47146385,ISMAILIA ALVIZURIS COTTO,ROXANA DEL ROSARIO JOLON GALICIA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0077-42,01-107,GUATEMALA,PALENCIA,ESCUELA OFICIAL RURAL MIXTA,COLONIA ELENA KM. 23-5 RUTA AL ATLNTICO,22067411,ISMAILIA ALVIZURIS COTTO,VIVIAN CONZUELO NAJERA TERCERO,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0079-42,01-107,GUATEMALA,PALENCIA,EODP ESCUELA OFICIAL RURAL MIXTA NO. 793,ALDEA EL BEJUCAL,46298782,ISMAILIA ALVIZURIS COTTO,CARMEN ELIZABETH AREVALO HERNANDEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0081-42,01-642,GUATEMALA,PALENCIA,"COLEGIO CRISTIANO ""CONSTRUYENDO GENERACIONES BRILLANTES""","2A, AVENIDA 7-66, CANTON AGUA TIBIA",57041828,JOSE ROBERTO ESTRADA RAMIREZ,ROSA AMELIA AREVALO GARCIA DE CHAVEZ,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0087-42,01-107,GUATEMALA,PALENCIA,LICEO TECNOLÓGICO PROFESIONAL DE PALENCIA,O AV. 0-06 AGUA TIBIA,49395955,ISMAILIA ALVIZURIS COTTO,IRMA RENEE CHAVEZ ARGUETA DE LOPEZ,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0089-42,01-107,GUATEMALA,PALENCIA,EODP ANEXA ESCUELA OFICIAL RURAL MIXTA,PUEBLO NUEVO,51265543,ISMAILIA ALVIZURIS COTTO,GLORIA MARÍA RODRIGUEZ OCHOA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0091-42,01-107,GUATEMALA,PALENCIA,EODP ANEXA ESCUELA OFICIAL RURAL MIXTA,CASERIO LAGUNA MONJA BLANCA,32040874,ISMAILIA ALVIZURIS COTTO,KARLA LISSETTE CONDE ABREGO,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0092-42,01-108,GUATEMALA,PALENCIA,COLEGIO JIREH,"LOTE 8 Y 9 MANZANA ""B"" DEL SECTOR LOS ZAFIROS, CONDOMINIO RESIDENCIALES COLINAS DEL NORTE, ALDEA EL FISCAL",50154106,PEDRO ADOLFO LUCERO ROSALES,ANA GUMERCINDA PEREZ CANTE,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0095-42,01-107,GUATEMALA,PALENCIA,LICEO ADVENTISTA MARANATHA,CALLE REAL 1-115,66400056,ISMAILIA ALVIZURIS COTTO,CAROLINA HERNANDEZ ORELLANA,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0098-42,01-108,GUATEMALA,PALENCIA,LICEO VALLE DEL ATLÁNTICO,22 CALLE 2-08 PINARES DE LLANO LARGO,22578935,PEDRO ADOLFO LUCERO ROSALES,LUZ AMALIA ORELLANA PENSAMIENTO,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0113-42,01-642,GUATEMALA,PALENCIA,EODP,ALDEA LOS MIXCOS,41983279,JOSE ROBERTO ESTRADA RAMIREZ,SHEYLA MARIBEL FORONDA CORDERO,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-0114-42,01-642,GUATEMALA,PALENCIA,EODP,"CASERÍO LOS CHORRITOS, ALDEA YERBABUENA",22067425,JOSE ROBERTO ESTRADA RAMIREZ,TELMA AZUCENA PÉREZ GONZÁLEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-1322-42,01-107,GUATEMALA,PALENCIA,EODP ANEXA A EOUM NO.766 TIPO FEDERACION,CENTRO CIVICO CALLE REAL,66400308,ISMAILIA ALVIZURIS COTTO,,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-1323-42,01-108,GUATEMALA,PALENCIA,ESCUELA OFICIAL DE PARVULOS ANEXA A LA ESCUELA OFICIAL RURAL MIXTA NO. 774,ALDEA LOS CUBES,,PEDRO ADOLFO LUCERO ROSALES,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-1324-42,01-108,GUATEMALA,PALENCIA,EODP ANEXA A ESCUELA OFICIAL RURAL MIXTA NO. 773 ISIDORO ZARCO ALFASA,ALDEA EL FISCAL,50181903,PEDRO ADOLFO LUCERO ROSALES,JUANA ESPERANZA TOBAR IXPATA DE SOLOMAN,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-1325-42,01-642,GUATEMALA,PALENCIA,ANEXA A INSTITUTO EVANGELICO AMERICA LATINA,CALLE REAL 1-115,66400754,JOSE ROBERTO ESTRADA RAMIREZ,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-2619-42,01-107,GUATEMALA,PALENCIA,EODP ANEXA A EORM NO. 772,ALDEA SANGUAYABA,,ISMAILIA ALVIZURIS COTTO,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-2621-42,01-642,GUATEMALA,PALENCIA,EODP ANEXA A EORM NO. 77,ALDEA LOS MIXCOS,58765013,JOSE ROBERTO ESTRADA RAMIREZ,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-2622-42,01-108,GUATEMALA,PALENCIA,EODP ANEXA A EORM NO. 787,ALDEA CONCEPCIÓN,53046521,PEDRO ADOLFO LUCERO ROSALES,MARTINA DE LA LUZ DEL CARMEN LOPEZ MUÑOZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-2623-42,01-108,GUATEMALA,PALENCIA,EODP ANEXA A EORM NO.768,ALDEA SANSUR,30308378,PEDRO ADOLFO LUCERO ROSALES,MARTINA DE LA LUZ DEL CARMEN LOPEZ MUÑOZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-4113-42,01-108,GUATEMALA,PALENCIA,EODP ANEXA A EORM NO.790,ALDEA YERBABUENA,30674056,PEDRO ADOLFO LUCERO ROSALES,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-6239-42,01-107,GUATEMALA,PALENCIA,EODP ANEXA A EORM NO.767,ALDEA EL PARAISO,40011188,ISMAILIA ALVIZURIS COTTO,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-6266-42,01-642,GUATEMALA,PALENCIA,EODP ANEXA A EORM NO. 782,3A.CALLE 3-137 ZONA 0 ALDEA AZACUALPILLA,,JOSE ROBERTO ESTRADA RAMIREZ,---,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-6357-42,01-108,GUATEMALA,PALENCIA,EODP ANEXA A ESCUELA OFICIAL RURAL MIXTA NO. 773 ISIDORO ZARCO ALFASA,ALDEA EL FISCAL,58833595,PEDRO ADOLFO LUCERO ROSALES,RUTH AZAHEL JIMENEZ VELIZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-6358-42,01-107,GUATEMALA,PALENCIA,EODP ANEXA A EOUM TIPO FEDERACION NO. 1,CENTRO CIVICO CALLE REAL,66400370,ISMAILIA ALVIZURIS COTTO,---,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-6636-42,01-107,GUATEMALA,PALENCIA,"EODP ANEXA EORM NO.1,210",ALDEA LOS TECOMATES,56169584,ISMAILIA ALVIZURIS COTTO,CARLOS GERBERTH SANABRIA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-7024-42,01-642,GUATEMALA,PALENCIA,EODP ANEXA EORM,CANTON AGUA TIBIA,51853282,JOSE ROBERTO ESTRADA RAMIREZ,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-7191-42,01-107,GUATEMALA,PALENCIA,EODP ANEXA EORM NO. 1210,ALDEA LOS TECOMATES,43009088,ISMAILIA ALVIZURIS COTTO,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-7265-42,01-108,GUATEMALA,PALENCIA,EODP ANEXA EORM,KM.23.5 RUTA AL ATLANTICO ALDEA LLANOS DE AZACUALPILLA,42666878,PEDRO ADOLFO LUCERO ROSALES,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-7306-42,01-107,GUATEMALA,PALENCIA,COLEGIO MIXTO CAMPO DE LA ASUNCION,"6A. AVE. 0-90, CANTON RINCON DE LA PIEDRA",44735862,ISMAILIA ALVIZURIS COTTO,MARIA DEL CAMEN ALFARO RAMIREZ,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-7323-42,01-107,GUATEMALA,PALENCIA,EODP ANEXA A EORM,2A. AVENIDA 2-91 CANTON RINCON DE LA PIEDRA,53880094,ISMAILIA ALVIZURIS COTTO,----,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-8135-42,01-108,GUATEMALA,PALENCIA,COLEGIO SAN CARLOS,"4A. AVENIDA 4-20 RESIDENCIALES SAN CARLOS, EL FISCAL",41712772,PEDRO ADOLFO LUCERO ROSALES,,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-8217-42,01-107,GUATEMALA,PALENCIA,LICEO COEDUCATIVO CRISTIANO ADONAI,7A. CALLE AVE. PRINCIPAL LOTE 3.D,53360157,ISMAILIA ALVIZURIS COTTO,VERNICA JANETTE TORRES TOLEDO DE CASTILLO,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-8484-42,01-108,GUATEMALA,PALENCIA,EODP ANEXO A EORM NO.779,ALDEA PLAN GRANDE,57856715,PEDRO ADOLFO LUCERO ROSALES,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-8538-42,01-108,GUATEMALA,PALENCIA,COLEGIO CRISTIANO DULCE ENSEÑANZA,LOTE 19 COLONIA SAN CARLOS KM.23 RUTA AL ATLANTICO ALDEA AZACUALPILLA,22596198,PEDRO ADOLFO LUCERO ROSALES,,PARVULOS,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-8801-42,01-107,GUATEMALA,PALENCIA,EODP ANEXA A EORM,CASERIO POTRERO GRANDE ALDEA LOS MIXCOS,56250896,ISMAILIA ALVIZURIS COTTO,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-8802-42,01-108,GUATEMALA,PALENCIA,EODP ANEXA A EORM N. 778 LOS PLANES,ALDEA LOS PLANES,,PEDRO ADOLFO LUCERO ROSALES,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-9085-42,01-107,GUATEMALA,PALENCIA,ESCUELA OFICIAL DE PARVULOS,CALLE PRINCIPAL,54823448,ISMAILIA ALVIZURIS COTTO,,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE
01-05-9235-42,01-642,GUATEMALA,PALENCIA,LICEO SAN FRANCISCO DE ASIS,2A CALLE 2-45 PUEBLO NUEVO NORTE,30624815,JOSE ROBERTO ESTRADA RAMIREZ,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-9433-42,01-107,GUATEMALA,PALENCIA,EODP ANEXA A EORM NO. 781,ALDEA EL MANZANOTE,48916793,ISMAILIA ALVIZURIS COTTO,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-9434-42,01-107,GUATEMALA,PALENCIA,EODP ANEXA A EORM NO. 775,ALDEA EL TRIUNFO,30943990,ISMAILIA ALVIZURIS COTTO,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-9447-42,01-107,GUATEMALA,PALENCIA,EODP ANEXA A EORM NO.794,CASERIO SACABASTAL ALDEA EL PARAISO,,ISMAILIA ALVIZURIS COTTO,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-9448-42,01-642,GUATEMALA,PALENCIA,EODP ANEXA A EORM,CANTON LOS MARILLANOS ALDEA LOS MIXCOS,45018628,JOSE ROBERTO ESTRADA RAMIREZ,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-9449-42,01-108,GUATEMALA,PALENCIA,EODP ANEXA A EORM NO.783,CASERIO EL NANCE DULCE ALDEA AZACUALPILLA,55149908,PEDRO ADOLFO LUCERO ROSALES,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-9450-42,01-642,GUATEMALA,PALENCIA,EODP ANEXA A EORM CIUDAD JOYA 2000,LOTIFICACION JOYA 2000 KM. 25.3 RUTA AL ATLANTICO,58716291,JOSE ROBERTO ESTRADA RAMIREZ,SORAYDA VICTORIA MORALES LOBOS DE DE LEON,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-9451-42,01-642,GUATEMALA,PALENCIA,EODP ANEXA A EORM LA NUEVA SANSUR,ALDEA SANSUR,33275604,JOSE ROBERTO ESTRADA RAMIREZ,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-9452-42,01-108,GUATEMALA,PALENCIA,EODP ANEXA A EORM NO. 788,ALDEA BUENA VISTA,,PEDRO ADOLFO LUCERO ROSALES,MARIA REVECA LEMUS PINEDA,PARVULOS,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-9454-42,01-642,GUATEMALA,PALENCIA,EODP ANEXA A EORM NO.770,ALDEA LAS VERTIENTES,50057941,JOSE ROBERTO ESTRADA RAMIREZ,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-9455-42,01-107,GUATEMALA,PALENCIA,EODP ANEXA A EORM NO.1280,ALDEA LOS ANONOS,59954812,ISMAILIA ALVIZURIS COTTO,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-9456-42,01-642,GUATEMALA,PALENCIA,EODP ANEXA A EORM NO.784,ALDEA LO DE SILVA,,JOSE ROBERTO ESTRADA RAMIREZ,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-9457-42,01-107,GUATEMALA,PALENCIA,EODP ANEXA A EORM NO.777,ALDEA PRIMERA JOYA,,ISMAILIA ALVIZURIS COTTO,MARIA REVECA LEMUS PINEDA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-9458-42,01-108,GUATEMALA,PALENCIA,EODP ANEXA A EORM NO.785,ALDEA PIE DEL CERRO,,PEDRO ADOLFO LUCERO ROSALES,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-9478-42,01-642,GUATEMALA,PALENCIA,EODP ANEXA A EORM,CASERIO EL MANANTIAL ALDEA DULCE NOMBRE,40592430,JOSE ROBERTO ESTRADA RAMIREZ,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-9479-42,01-107,GUATEMALA,PALENCIA,EODP ANEXA A EORM,ALDEA PARAISO,40650598,ISMAILIA ALVIZURIS COTTO,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-9540-42,01-108,GUATEMALA,PALENCIA,CENTRO EDUCATIVO MONSEÑOR JUAN GERARDI CONEDERA FE Y ALEGRIA NO. 43,CANTON PUEBLO NUEVO NORTE,66400553,PEDRO ADOLFO LUCERO ROSALES,EVELYN GUADALUPE MIJANGOS GALICIA,PARVULOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-9697-42,01-108,GUATEMALA,PALENCIA,LICEO INTEGRAL PALENCIANO,"2A. CALLE PROLONGACION INTERIOR NO.7, EL RINCON",51604540,PEDRO ADOLFO LUCERO ROSALES,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-05-9701-42,01-107,GUATEMALA,PALENCIA,COLEGIO VISIONARIO J.P. II,"3A. AVENIDA 0-71, CANTON AGUA TIBIA",66400625,ISMAILIA ALVIZURIS COTTO,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-06-0001-42,01-102,GUATEMALA,CHINAUTLA,"LICEO MIXTO ""JAVIER CASTILLO""",15A AVENIDA 15-27,55816648,ZIZI ARELY LOPEZ CHINCHILLA,HEYDI NINNET LUANGO RAMOS,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-06-0011-42,01-643,GUATEMALA,CHINAUTLA,EODP ANEXA A EOUM TIPO MINIMO NO. 905,CANTON CENTRAL SANTA CRUZ,,CESAR AUGUSTO ORTIZ HERNANDEZ,EMILIA OSORIO GONZALEZ,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
01-06-0012-42,01-109,GUATEMALA,CHINAUTLA,CENTRO EDUCATIVO FORJANDO MI DESTINO,16 AVENIDA LOTE NO. 3 COLONIA GOBERNACION ZONA 6,41477846,MARCELINA PORRES DE PAZ DE RALDA,PATRICIA CARLOTA HERNANDEZ MEDINA,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
